"Date","Price (Close)","Circulating Marketcap","Realized Marketcap"
"2018-12-24","4045.847791718875","70402970862.29498","79837458411.8228"
"2018-12-23","3963.870828806001","71100315469.05885","79867755426.01431"
"2018-12-22","4000.2812369620824","67831853752.9589","79910912494.28368"
"2018-12-21","3859.9028011272194","72641375229.38069","79906611769.4343"
"2018-12-20","4102.827517804302","65549877435.86492","80028890705.60782"
"2018-12-19","3702.012510792308","64954934679.407074","79998705374.57126"
"2018-12-18","3680.5814186562175","61895973948.35946","80082011943.96246"
"2018-12-17","3514.2044125726443","56476130928.11912","80271743510.26314"
"2018-12-16","3216.424543710994","56135920723.09709","80307927821.62968"
"2018-12-15","3197.6806790800238","56299298937.7576","80378288352.37189"
"2018-12-14","3206.824903516609","57363497875.02361","80452516413.06926"
"2018-12-13","3274.6723774284455","60783775930.44017","80627461757.23792"
"2018-12-12","3448.199382408621","59094181082.350426","80746362908.70877"
"2018-12-11","3363.6833775873283","60269411406.19775","80846610904.45016"
"2018-12-10","3424.629303385674","62625978455.46975","81219184716.51485"
"2018-12-09","3543.2596209238113","60477558175.455864","81369886801.65034"
"2018-12-08","3418.2033755089747","59271951107.231865","81394588195.4361"
"2018-12-07","3397.2681534051117","60990211989.802216","81455153419.02817"
"2018-12-06","3455.8800091936973","64745317960.931595","81698533404.5592"
"2018-12-05","3705.569033728982","68579211348.7369","82292286110.35957"
"2018-12-04","3917.10118688926","67367427465.124054","83314751609.90596"
"2018-12-03","3845.08145590057","72117364834.95857","82841014115.43073"
"2018-12-02","4103.959462763973","72912600011.00659","82592815626.41304"
"2018-12-01","4152.855415395558","69791405981.25038","82644231979.11679"
"2018-11-30","3988.0575319894233","73965003399.17099","82567630995.15265"
"2018-11-29","4257.842466335637","73638326127.97005","82752349706.15567"
"2018-11-28","4232.601496794103","66497304670.16753","82688405985.35304"
"2018-11-27","3784.27057550168","65372602780.65102","82740287051.83978"
"2018-11-26","3749.5137253107796","69645822553.16573","82987388012.87529"
"2018-11-25","3960.9067713527047","66227349787.61239","83259922570.61249"
"2018-11-24","3813.180414304607","74832169332.0503","83462955012.9237"
"2018-11-23","4308.149498937342","74521171788.49869","83653618060.14029"
"2018-11-22","4284.483603562276","79364516868.73625","83792172772.42824"
"2018-11-21","4559.19369958147","76766295209.28616","83966523343.22859"
"2018-11-20","4401.214430145316","84396826694.25975","84097169334.96701"
"2018-11-19","4766.071950669885","97057202646.34482","84787782484.57368"
"2018-11-18","5581.050892648267","96059079010.31207","85132987300.4239"
"2018-11-17","5523.9924121130425","96686033634.80154","85146687928.27808"
"2018-11-16","5532.327281386473","97318543354.23636","85178742958.24219"
"2018-11-15","5607.475567058754","98512649876.01949","85299915151.92513"
"2018-11-14","5673.100794120969","109338276367.63815","85907048534.11418"
"2018-11-13","6285.518333279399","110729587919.08171","86089890436.13953"
"2018-11-12","6337.56339235909","110881655646.74751","86124299029.43011"
"2018-11-11","6373.956918846336","110550766213.65875","86127591407.6659"
"2018-11-10","6356.436950132784","110165598958.69324","86121714635.73148"
"2018-11-09","6343.6024530445775","111624520222.52673","86118362264.46732"
"2018-11-08","6417.8855558149435","113655895903.13512","86118844432.38881"
"2018-11-07","6523.381514581164","112292510910.17752","86117447753.98352"
"2018-11-06","6464.376981914805","111687980764.15019","86096608738.08224"
"2018-11-05","6413.792339278265","111794658881.02515","86092340290.59901"
"2018-11-04","6434.994780879082","110151789993.28345","86094383128.68639"
"2018-11-03","6349.707139996626","110675303927.45335","86083544312.42892"
"2018-11-02","6364.743180175194","110391855190.04512","86081850560.93971"
"2018-11-01","6357.066733288193","109775204672.95288","86077348645.90947"
"2018-10-31","6324.472545948528","109541522618.72836","86115970555.01703"
"2018-10-30","6292.742904020852","109106649442.42554","86144291087.5066"
"2018-10-29","6277.342398329296","111729064483.33572","86160425080.46179"
"2018-10-28","6412.58917946526","111703997768.55133","86192456218.22302"
"2018-10-27","6444.171017057663","112111646084.47816","86192123905.1205"
"2018-10-26","6418.952689595676","111886032087.7673","86190872648.73831"
"2018-10-25","6403.689831120153","112331944799.6144","86270747051.44557"
"2018-10-24","6431.908139279283","112254567153.79321","86295435515.40274"
"2018-10-23","6413.141318312036","112283753853.05698","86305323448.76538"
"2018-10-22","6419.70724376592","112634506470.11278","86326141960.05722"
"2018-10-21","6436.547632602747","112242499841.83969","86345431187.90305"
"2018-10-20","6419.621113554599","111904639983.69376","86342674291.95738"
"2018-10-19","6362.6003267463075","112478046640.24583","86765542834.02086"
"2018-10-18","6419.5136947389565","113765314549.95134","86732630823.77899"
"2018-10-17","6470.866289289917","113914958819.78673","86764555223.98218"
"2018-10-16","6475.66427425284","114498514675.6611","86796582306.2281"
"2018-10-15","6516.59477994691","108565234737.6766","86841497026.97424"
"2018-10-14","6201.462410195103","108386046635.40639","86827335973.91985"
"2018-10-13","6216.820622415106","107960763590.8252","86854487138.90726"
"2018-10-12","6195.501245321042","107436551099.87512","86871931430.06638"
"2018-10-11","6164.660037184301","113829329373.46272","86899397382.0482"
"2018-10-10","6540.508683550137","114638108611.5231","87304406181.66933"
"2018-10-09","6593.119267034447","114955321120.60715","87304032777.13397"
"2018-10-08","6616.650965217402","114101383613.62558","87308052337.83379"
"2018-10-07","6575.319196765809","113808067842.5004","87292485428.18703"
"2018-10-06","6556.555257936585","114448457041.51721","87286959509.85037"
"2018-10-05","6591.715203550102","113713279544.41104","87293935929.32422"
"2018-10-04","6553.613895806791","112152556753.93619","87286715263.86703"
"2018-10-03","6467.791420604328","112714759064.0381","87290374709.7751"
"2018-10-02","6485.402828140558","113975856236.4006","87326883521.52179"
"2018-10-01","6578.080415897625","114435547119.84206","87360471986.98868"
"2018-09-30","6604.396344159466","114027007198.27925","87410596250.66791"
"2018-09-29","6579.440544083353","114657640209.12778","87408642051.54797"
"2018-09-28","6627.605807763299","115674787400.74911","87425091516.20442"
"2018-09-27","6677.144531728074","111719805350.05783","87410491991.55971"
"2018-09-26","6451.981168740605","111334743863.32442","87378626387.67993"
"2018-09-25","6436.002933859306","113832778499.0712","87382904001.66849"
"2018-09-24","6577.5492041877515","115932268755.7804","87486699014.68443"
"2018-09-23","6696.302525025036","116109614844.04257","87500037177.20396"
"2018-09-22","6713.333210089373","116812248207.23798","87487461236.60793"
"2018-09-21","6754.21104390706","112226220951.81297","87489273079.6201"
"2018-09-20","6488.12037836681","110448501043.28445","87584053181.10048"
"2018-09-19","6387.992885308682","109465129998.28802","87597949090.9488"
"2018-09-18","6315.903480824292","108028992100.89317","87606647394.46739"
"2018-09-17","6245.89784317336","112292726821.88716","87619239308.08852"
"2018-09-16","6493.548776323665","112564858140.81087","87660564342.18182"
"2018-09-15","6512.871574494258","111932306385.80399","87659326007.56612"
"2018-09-14","6473.721244444222","112055969597.52885","87657373258.1516"
"2018-09-13","6479.6086005133","109342294701.40007","87656746770.40044"
"2018-09-12","6330.321373937202","108527738523.26076","87755028506.17381"
"2018-09-11","6279.717624953441","108935568576.50446","87794148067.76198"
"2018-09-10","6299.414516749377","107724510495.46034","87873498997.17194"
"2018-09-09","6252.613742746133","106783492398.99635","87909193574.93463"
"2018-09-08","6174.030057682907","110440831137.44316","87938524394.49876"
"2018-09-07","6385.32267552259","112279662124.13773","87984507311.74684"
"2018-09-06","6504.809390441691","115526791844.65822","88045044530.29196"
"2018-09-05","6685.504974891883","126974771921.62726","88145083085.49738"
"2018-09-04","7346.791611955217","125332569586.29279","88246851077.2312"
"2018-09-03","7255.975840516008","125920401213.14711","88200073903.66498"
"2018-09-02","7294.621059343185","124123052668.75232","88183124970.90129"
"2018-09-01","7194.35814221216","120984482506.85663","88143829886.63985"
"2018-08-31","7011.827383536303","120474548900.51782","88099633338.23381"
"2018-08-30","6972.53125587433","121328603875.4974","88087190263.87169"
"2018-08-29","7026.761509046086","122038386675.0255","88070563116.91286"
"2018-08-28","7073.315867932377","119136409687.30783","87962163819.42166"
"2018-08-27","6903.876570762448","115631960990.48534","87858092749.33644"
"2018-08-26","6687.887218827549","116070727563.10487","87779991321.66663"
"2018-08-25","6731.014062241523","115357195728.56952","87733119328.6978"
"2018-08-24","6673.607991823546","112484256828.04852","87664004660.66449"
"2018-08-23","6520.5695092727365","109621334512.3451","87627673489.84363"
"2018-08-22","6356.013614505356","111643301416.86023","87596807571.78676"
"2018-08-21","6475.010421437886","107802858021.45238","87597380053.19524"
"2018-08-20","6254.8325920635625","111715408983.5393","87575987325.53653"
"2018-08-19","6481.185378530065","110127307338.19101","87608733704.97813"
"2018-08-18","6399.146178408918","113411416554.81044","87570184225.41853"
"2018-08-17","6580.266691324611","108749785585.9019","87588939941.01538"
"2018-08-16","6311.378236097398","107978145439.99861","87539159750.2305"
"2018-08-15","6271.331545709298","106603272764.99243","87547233069.99733"
"2018-08-14","6192.3701624875575","107641312068.28493","87631577376.68295"
"2018-08-13","6249.169357619763","108680446907.26079","87761470241.99721"
"2018-08-12","6308.708335403284","107300741372.59673","87784309955.83527"
"2018-08-11","6239.298029950807","105754831211.27336","87805472157.26901"
"2018-08-10","6142.7628210462535","112512059061.64911","87848274629.8239"
"2018-08-09","6530.244086109338","108072742367.93698","87943428833.21371"
"2018-08-08","6279.181780782273","115577182563.62308","88020049712.48042"
"2018-08-07","6709.275926615325","119356167106.50523","88160769310.86882"
"2018-08-06","6926.952828303679","120861453852.5887","88236864036.56796"
"2018-08-05","7026.361040551244","120580334224.68915","88310138724.7545"
"2018-08-04","7006.306355360672","127552532622.27501","88320366536.9494"
"2018-08-03","7406.769984280596","129548994695.62561","88404315032.72293"
"2018-08-02","7521.23830889794","130733369560.06331","88455103468.51814"
"2018-08-01","7594.958458310144","132874185803.54938","88475673904.75757"
"2018-07-31","7722.164874503835","140473725231.93365","88490167565.19528"
"2018-07-30","8161.499852797072","141238682018.69247","88505738374.0948"
"2018-07-29","8192.024525089791","141485154929.85455","88465781418.67242"
"2018-07-28","8229.540422393922","140619414870.00653","88372343615.79213"
"2018-07-27","8154.842248888981","136304226886.64034","88318356500.61284"
"2018-07-26","7922.838731251675","140358703116.64157","88227514058.97098"
"2018-07-25","8151.603427047543","144353115711.2449","88231414958.35448"
"2018-07-24","8392.926480521604","132549188167.65784","88137409147.59769"
"2018-07-23","7713.091631849432","127043821896.86234","87944270207.64722"
"2018-07-22","7389.766522662501","127106974638.22478","87845265708.48506"
"2018-07-21","7399.451252512507","125836461817.88028","87813103214.47151"
"2018-07-20","7325.628550460318","128275181780.50154","87767674049.67972"
"2018-07-19","7469.890720224073","126682005422.51965","87745663032.72733"
"2018-07-18","7373.711268835717","125578645607.6681","87673496385.96443"
"2018-07-17","7314.950971472621","115437236865.92918","87629108781.3666"
"2018-07-16","6725.842455967928","108926257765.6638","87488409414.2047"
"2018-07-15","6346.700581790258","107217809102.64195","87457223124.54443"
"2018-07-14","6246.51901034438","106653224062.72194","87448677911.15529"
"2018-07-13","6216.173144978377","107163269221.62405","87468928770.95923"
"2018-07-12","6243.7568348149425","109424449602.9133","87554015386.8039"
"2018-07-11","6378.299352000012","108094980040.6919","87653348636.93329"
"2018-07-10","6298.4750098936265","114305150972.35129","87711917204.74324"
"2018-07-09","6659.425927034463","114984181612.76935","87798583312.99117"
"2018-07-08","6701.16778321478","115863262353.68394","87811069816.16791"
"2018-07-07","6750.234462655218","113178422958.24023","87888016758.03949"
"2018-07-06","6599.841501757548","111970343450.89972","87877231207.29042"
"2018-07-05","6526.780080247801","112884774215.72557","87939568823.06439"
"2018-07-04","6584.309037828624","111502133573.96954","87961482994.57195"
"2018-07-03","6506.556366577845","113335221443.64563","87939160366.14174"
"2018-07-02","6613.141423020882","108766559428.3239","87993134445.45543"
"2018-07-01","6350.117194916551","109454777695.02086","87959605084.55049"
"2018-06-30","6385.492545407347","106281332415.25642","88152136144.97815"
"2018-06-29","6193.681451233859","100207200358.84352","88152957725.12466"
"2018-06-28","5848.663158250733","105052173159.27437","88159471220.69525"
"2018-06-27","6135.491617835376","104001731841.52797","88315502184.964"
"2018-06-26","6070.8459447525","107007002842.65004","89048198901.93529"
"2018-06-25","6248.476257568646","105290523347.3541","89120017810.51105"
"2018-06-24","6148.179338804621","105471607434.41707","89170009938.7365"
"2018-06-23","6158.964623457399","103545517219.15608","89242789147.86685"
"2018-06-22","6049.584728614917","114958547933.41243","89288292905.16862"
"2018-06-21","6717.466309132553","115673745109.99144","89493325670.53888"
"2018-06-20","6756.683501354437","115230519178.77124","89462192556.41559"
"2018-06-19","6735.15223843805","114798126526.916","89495697653.1526"
"2018-06-18","6705.552484999506","110274094052.05424","89527045945.22394"
"2018-06-17","6447.045695917027","111001395493.96902","89551894479.27373"
"2018-06-16","6485.210311019783","109254641051.1633","89591428083.13474"
"2018-06-15","6389.687401856953","113502056881.90059","89605143511.03595"
"2018-06-14","6639.612463751506","107696017420.8531","89710169059.74702"
"2018-06-13","6297.914370733632","111936083515.45374","89754268971.23383"
"2018-06-12","6537.1506195992015","117576561260.96701","90054863441.11913"
"2018-06-11","6875.67472790244","115662196083.67801","90206339223.10141"
"2018-06-10","6765.871849892612","128160133230.53932","90349348186.30891"
"2018-06-09","7483.888943480919","130154282637.55023","90581266043.1509"
"2018-06-08","7605.099770763249","131265693568.55531","90608957747.42647"
"2018-06-07","7683.891474419597","130801046783.67905","90649008173.06058"
"2018-06-06","7644.5323707416555","130184459066.63953","90659206350.9164"
"2018-06-05","7618.402049294491","127964377702.09355","90658655065.2021"
"2018-06-04","7482.203958946672","131768208818.23834","90694633629.26848"
"2018-06-03","7713.338270936959","130431112880.98207","90739154243.33931"
"2018-06-02","7638.394228088486","128373789753.7812","90710509571.83647"
"2018-06-01","7512.80266395203","127844402291.83969","90695805096.89777"
"2018-05-31","7483.144816799538","125943530310.04457","90724461308.50551"
"2018-05-30","7374.396338155535","127235714153.50667","90756806787.09805"
"2018-05-29","7457.842581044682","121173592140.26855","90784613202.8999"
"2018-05-28","7098.580650129778","125328980612.92833","90808171876.7337"
"2018-05-27","7335.832210551843","125127355862.83496","90945767067.70822"
"2018-05-26","7329.638860417517","127293519473.71356","90975429546.50467"
"2018-05-25","7461.176160386198","129228775489.24478","91008753603.0862"
"2018-05-24","7575.868192431908","127987593364.8599","91086577658.67955"
"2018-05-23","7501.845672314375","136170843782.13052","91071361959.43953"
"2018-05-22","7977.586407321758","143191170712.98422","91184978841.1299"
"2018-05-21","8384.277152302071","145311487699.1026","91259771262.14673"
"2018-05-20","8525.084543972018","140338440282.27094","91223240175.86104"
"2018-05-19","8232.414727421547","140486103252.32196","91181571932.79955"
"2018-05-18","8230.586587103006","137344927031.30724","91147837748.03236"
"2018-05-17","8057.691352576612","142168128029.91794","91191525465.52548"
"2018-05-16","8342.102260782485","144431373967.09656","90876161905.18935"
"2018-05-15","8467.583543452483","147790221428.39563","90971074316.87527"
"2018-05-14","8668.132713379637","148051428123.4606","90970607880.16364"
"2018-05-13","8683.23830564113","144414640168.24518","90486064498.79733"
"2018-05-12","8470.571313652055","143270223516.87152","90466426349.22112"
"2018-05-11","8404.84180126311","153541228986.8224","90459855275.10072"
"2018-05-10","9012.610434386806","158580672655.06522","90576944024.47734"
"2018-05-09","9313.466445157039","156366699419.77673","90549552871.39851"
"2018-05-08","9181.602846704487","159440663057.60217","90444576990.4748"
"2018-05-07","9360.246491820355","164117619630.31686","90444430101.01605"
"2018-05-06","9616.1945800461","167343175176.73087","90431654245.76363"
"2018-05-05","9820.219363718617","165032933142.57236","90404781142.56981"
"2018-05-04","9694.847745086514","165865505426.9217","90326027545.57446"
"2018-05-03","9732.99971370745","156988616845.574","90206850324.58899"
"2018-05-02","9229.177784818648","154334150574.05487","90057239545.90724"
"2018-05-01","9075.345891840867","157268005231.15158","89863316228.14607"
"2018-04-30","9245.453778678953","159909876037.26123","89826167959.2057"
"2018-04-29","9411.375704314803","158956897383.8751","89751063964.60464"
"2018-04-28","9348.121758389932","151736211339.48175","89698959766.72794"
"2018-04-27","8925.947219540983","157711331438.88394","89614150673.3006"
"2018-04-26","9273.829242101674","150742838874.37485","89641323604.64107"
"2018-04-25","8869.59222649887","164078412926.06494","89361513586.69511"
"2018-04-24","9646.24476237031","152022990561.06305","89392359527.37006"
"2018-04-23","8949.65579394314","149455841649.89645","89105927712.68102"
"2018-04-22","8807.876979102297","151585107774.0202","88974361246.73177"
"2018-04-21","8919.356298917555","150693982376.58054","88916309124.81412"
"2018-04-20","8870.554372954593","140605927807.57846","88794441844.83669"
"2018-04-19","8276.953513872155","138832746624.553","88605571671.0189"
"2018-04-18","8167.293584979431","134071708979.29927","88311210542.61354"
"2018-04-17","7887.650399504946","136839618429.10524","88253945561.50475"
"2018-04-16","8056.63349362832","141976380240.27527","88288487119.69632"
"2018-04-15","8354.775020954572","135972621883.8243","88307101538.0791"
"2018-04-14","8002.766525942139","133972661191.97202","88245336588.76697"
"2018-04-13","7881.4662878845365","134423451727.19109","88229218125.1688"
"2018-04-12","7915.50685080822","117871414331.46167","88143313819.17537"
"2018-04-11","6946.605294701317","115987730287.91273","88013645105.36629"
"2018-04-10","6835.937308796045","115008163906.11923","88012603668.52737"
"2018-04-09","6769.453577034741","119217575288.30498","88112508009.55888"
"2018-04-08","7013.670380165742","116992916618.42987","88256345993.29695"
"2018-04-07","6897.637343887562","112253892931.10106","88268917230.60919"
"2018-04-06","6610.311743347193","114912952333.20695","88314208481.1946"
"2018-04-05","6768.486968509519","115184556649.97043","88481243282.23761"
"2018-04-04","6791.456542709126","125736286717.18028","88589841747.82518"
"2018-04-03","7409.932441458532","119625473792.29929","88767186539.77432"
"2018-04-02","7053.948972887633","115613239011.40045","88809485998.07863"
"2018-04-01","6815.334560199889","117441498963.17966","88866842671.80457"
"2018-03-31","6919.232967962111","115934431910.61688","88974435419.73888"
"2018-03-30","6828.216991393354","120188205308.42734","89021836115.36958"
"2018-03-29","7095.258998817706","134545677572.05666","89299778986.33305"
"2018-03-28","7941.699609706279","132062741286.02856","89625798985.98466"
"2018-03-27","7793.287291320572","137979037235.07462","89738457495.86293"
"2018-03-26","8143.4774903259495","143207707662.2424","89856978404.58398"
"2018-03-25","8458.974515344258","144538522812.1493","90045424693.79619"
"2018-03-24","8537.209105059886","151124849705.37253","90149576254.15286"
"2018-03-23","8913.735421123267","147480004628.3784","90126693435.17792"
"2018-03-22","8714.821924932996","150598498407.48352","90130107453.3582"
"2018-03-21","8894.790341832308","150833823559.4524","90201088791.45581"
"2018-03-20","8909.629926782833","145632994148.0109","90191025144.10242"
"2018-03-19","8602.76255062922","138859786401.79517","90178102427.73317"
"2018-03-18","8183.190401081282","132894747457.9871","90172656981.91687"
"2018-03-17","7851.232620301729","139798838521.54932","90196442834.63318"
"2018-03-16","8260.213568705656","139773540065.5082","90319132121.94289"
"2018-03-15","8252.63703968871","138631429928.19818","90413592031.92273"
"2018-03-14","8180.0188531500135","154772277257.8484","90514610093.66719"
"2018-03-13","9145.812705981334","154476762272.8253","90786216289.72075"
"2018-03-12","9125.621639092278","161349651470.93768","90847724163.42899"
"2018-03-11","9533.732217644949","148590064768.71512","90930004083.02362"
"2018-03-10","8781.89380404088","156195915103.5332","90811391663.33366"
"2018-03-09","9235.449074103313","157369125364.92078","90967208539.25725"
"2018-03-08","9294.538788010479","167643299739.06293","91465602028.0324"
"2018-03-07","9915.891195834374","181219051789.38083","91627462428.75304"
"2018-03-06","10719.854305150357","192849693335.3359","91744330633.96178"
"2018-03-05","11437.241106373505","194347831428.72134","91816178804.49272"
"2018-03-04","11500.297566824955","193563363986.89502","91500632538.17812"
"2018-03-03","11445.71509565888","186399517001.96262","91304411031.24797"
"2018-03-02","11022.623213978615","184508722815.9129","91174068724.30382"
"2018-03-01","10910.968536077744","174342079371.69617","91017710009.69669"
"2018-02-28","10319.607027185664","178720007878.70532","90787808338.4731"
"2018-02-27","10576.479914402422","174382598580.20422","90673519479.02834"
"2018-02-26","10318.381941831753","162062670568.25284","90514379104.85938"
"2018-02-25","9586.990392008913","163494261916.80038","90387966292.8878"
"2018-02-24","9688.772727764463","171359559216.59488","90393792237.43898"
"2018-02-23","10147.880891879115","166091141622.76184","90470291995.21626"
"2018-02-22","9832.889729273831","176578979926.25128","90327013969.29126"
"2018-02-21","10458.130289781573","189543390650.5183","89236281121.62009"
"2018-02-20","11224.113964781764","188545815991.90964","89197257519.01132"
"2018-02-19","11172.537959270774","175687140530.4142","88883782328.29216"
"2018-02-18","10416.270244980682","187150870703.142","88573560215.64131"
"2018-02-17","11093.281629146037","171718347755.16055","88485757539.32744"
"2018-02-16","10181.350837717519","169003039574.60114","88259457005.82652"
"2018-02-15","10025.496500249083","159785570237.41513","88106889604.36296"
"2018-02-14","9470.036772307149","143720388639.30048","87751185602.07506"
"2018-02-13","8527.66899038644","150089018140.71146","87518137164.65588"
"2018-02-12","8896.085514561444","136227396455.41603","87645668285.04489"
"2018-02-11","8070.912825595991","144403671203.8643","87518177381.34944"
"2018-02-10","8554.148646133573","146417626221.0961","87606482398.19273"
"2018-02-09","8684.278670140458","139006122935.76312","87615495894.69334"
"2018-02-08","8244.598941410191","127896830624.61029","87619728875.43546"
"2018-02-07","7586.6210064577035","129742984390.6152","87715910429.80841"
"2018-02-06","7694.47408053752","116655965907.86092","88047022803.17204"
"2018-02-05","6884.77458199549","138027362587.8918","88206669343.50615"
"2018-02-04","8164.3101830716505","155467852375.96008","88989123065.98267"
"2018-02-03","9202.169507198532","149363679304.7767","88974760793.45923"
"2018-02-02","8839.708839543831","153107899655.4391","89058462171.63562"
"2018-02-01","9072.385974731567","171694983109.40164","89708169455.77701"
"2018-01-31","10171.356590290485","169355438389.3464","90108848141.54468"
"2018-01-30","10058.127095245856","188349675205.2203","90190984574.4968"
"2018-01-29","11174.172678758674","196578822601.09158","90730287716.60411"
"2018-01-28","11683.697226848135","192395591492.68155","90767348335.61967"
"2018-01-27","11422.218637309115","186756393763.70212","90350534668.50023"
"2018-01-26","11082.769045258232","187868501247.8008","90241336635.52992"
"2018-01-25","11159.997853318004","191930552738.57013","90040462787.58347"
"2018-01-24","11397.847747863785","182792622846.74747","90042931935.20418"
"2018-01-23","10830.978865188523","181960263271.27258","90010051474.37943"
"2018-01-22","10812.081878625631","194128343490.0127","90179512463.67686"
"2018-01-21","11557.432344823967","214834915134.81732","90350093848.36473"
"2018-01-20","12814.655354242392","194589231857.79495","90562813405.586"
"2018-01-19","11566.113947333379","188527305449.77063","90306880392.89633"
"2018-01-18","11198.8633434062","187447910884.58112","90306893903.30627"
"2018-01-17","11157.965178269505","190158847701.323","90455041771.67746"
"2018-01-16","11304.923264970786","229033468470.34024","90589067573.52972"
"2018-01-15","13621.014420116559","229654988687.28036","91070016465.32016"
"2018-01-14","13614.678907393924","239598586289.4633","91004912381.4835"
"2018-01-13","14258.65386077519","233340786535.53937","90868820059.50842"
"2018-01-12","13843.2928437337","224226891010.0564","90573646445.2148"
"2018-01-11","13334.860530443084","251362120764.0531","90260087885.45004"
"2018-01-10","14929.541553712845","244591331238.98434","90132198891.48787"
"2018-01-09","14521.284507095485","252110560729.01587","89754021493.67204"
"2018-01-08","15004.625399717717","274067406575.13272","89525228754.023"
"2018-01-07","16247.139348272103","288551899641.1026","89557927689.4414"
"2018-01-06","17161.25162869855","285852031712.2802","88424557641.22992"
"2018-01-05","17002.02645489005","255947180911.39734","87458707327.67487"
"2018-01-04","15234.308881945399","254318436703.62494","85909025021.17285"
"2018-01-03","15155.526355563727","248550187345.1126","85086698666.29985"
"2018-01-02","14810.380573865876","226770136074.6256","84621433103.61331"
"2018-01-01","13476.730077519052","234020793324.95877","83841120873.07097"
"2017-12-31","13930.575389720027","211274930203.43344","83782591210.17221"
"2017-12-30","12591.514131480486","242424384744.98212","83453010471.97066"
"2017-12-29","14478.41718236278","242496465120.71307","83098425835.51419"
"2017-12-28","14458.030933978618","259510835624.85553","82620448455.71791"
"2017-12-27","15469.551909602435","264374047020.25116","82403672893.95747"
"2017-12-26","15785.000619347271","233721334769.38733","81429828760.54831"
"2017-12-25","13870.177186854065","233150254502.63116","80572449790.34717"
"2017-12-24","13912.086778957788","244591391536.8615","80372294839.44441"
"2017-12-23","14483.41954234101","231713502085.26297","80104986756.15083"
"2017-12-22","13793.03339804463","261391795021.00085","79639863724.32799"
"2017-12-21","15614.556740101893","276626070378.6767","79343081021.05371"
"2017-12-20","16499.858386895492","295669032230.85767","78935560568.93663"
"2017-12-19","17626.01649442231","317856350736.1242","77711922773.04924"
"2017-12-18","18966.998159790302","318841967386.6638","76988404921.61517"
"2017-12-17","19067.961703981808","324998102245.78564","75827043368.17659"
"2017-12-16","19385.69154424114","295166718720.6758","74230678338.4789"
"2017-12-15","17621.86527479018","276072534950.1683","72670097773.35205"
"2017-12-14","16486.55228962477","272862252319.84238","71281419388.49716"
"2017-12-13","16293.18220107995","286988654858.71234","70241410775.58255"
"2017-12-12","17089.457766903182","280897093214.49506","68830784756.25319"
"2017-12-11","16743.148961365285","253372829931.1081","66347463428.888535"
"2017-12-10","15025.695904935194","252550495539.42975","64599823562.72617"
"2017-12-09","15009.257298123699","269870890994.46002","63512148886.41671"
"2017-12-08","16152.804650614415","288717901455.62054","62724085009.642715"
"2017-12-07","17492.21722377363","229406673208.5608","60401987169.02905"
"2017-12-06","13719.13555167091","194721556633.17328","55573162988.58418"
"2017-12-05","11656.203298467819","194212987199.51224","53726464160.11622"
"2017-12-04","11617.245228346306","187584954307.45126","52911224642.363846"
"2017-12-03","11224.359405736597","182040594653.44196","52076908771.801125"
"2017-12-02","10893.010802332803","181622322770.15408","51557629528.174706"
"2017-12-01","10868.582920382325","166460601051.3917","50848750925.88847"
"2017-11-30","9951.160989942904","164153554242.75372","50024398907.47437"
"2017-11-29","9807.084705631762","165455207240.7251","49379974329.67428"
"2017-11-28","9901.062464519495","162608553567.5813","48463021894.18428"
"2017-11-27","9724.349003977599","155335317785.11115","47365983169.91496"
"2017-11-26","9293.867508550113","146146991689.93277","46489190754.87213"
"2017-11-25","8743.97530745341","136737333402.9754","45749792520.06523"
"2017-11-24","8182.9511432254285","133624526482.5616","45084160613.25993"
"2017-11-23","7995.583885321453","137587292878.41092","44546617390.00927"
"2017-11-22","8229.96552171534","135184668136.995","44234258187.34536"
"2017-11-21","8082.908768656766","137595236545.00055","43902594029.380325"
"2017-11-20","8232.329401327015","134143745393.19342","43353016374.00565"
"2017-11-19","8032.3443080178","129795250887.99718","42799981176.67589"
"2017-11-18","7770.706389336212","128213581008.10995","42411671708.12469"
"2017-11-17","7683.868529737655","130840005863.78954","42069186612.2304"
"2017-11-16","7835.118064130104","121430497231.51495","41416233229.95225"
"2017-11-15","7276.745983050209","110199564954.74014","40678401684.71091"
"2017-11-14","6605.322197526393","108623627842.00331","40120645949.973694"
"2017-11-13","6513.880013708918","97353588265.37611","39877707892.389175"
"2017-11-12","5844.583250142022","105488583805.41214","39360420176.88543"
"2017-11-11","6321.929562439387","109288905039.69023","38691116796.15771"
"2017-11-10","6553.4857666291655","118953769569.62843","38479623257.75949"
"2017-11-09","7134.0290287478465","124225954201.61456","38254471525.54001"
"2017-11-08","7450.623244705101","118648806902.8715","37898127691.4341"
"2017-11-07","7111.114407283469","116045673179.45496","37541282332.08461"
"2017-11-06","6962.8722446959655","122962930935.78455","37215234718.85695"
"2017-11-05","7379.016550398821","123064672990.00241","37006203518.20038"
"2017-11-04","7379.00458447586","119215051916.2044","36642638909.028946"
"2017-11-03","7148.779987785079","117188676730.93117","36350664997.264885"
"2017-11-02","7028.696950439347","112394276784.07678","35911938507.720535"
"2017-11-01","6749.401854659965","107384298421.7427","35326641510.64551"
"2017-10-31","6445.793634689339","101825866921.42705","34873281542.62206"
"2017-10-30","6127.426813587932","102369563890.15826","34590400849.68173"
"2017-10-29","6144.266466696283","95407371761.69362","34358491556.46085"
